Product code,Station number,Year,Month,Monthly Precipitation Total (mm),Quality
IDCJAC0001,86071,1952,9,61,Y
IDCJAC0001,86071,1952,10,86.8,Y
IDCJAC0001,86071,1952,11,115.7,Y
IDCJAC0001,86071,1952,12,83.8,Y
IDCJAC0001,86071,1953,1,73.4,Y
IDCJAC0001,86071,1953,2,58.8,Y
IDCJAC0001,86071,1953,3,16.6,Y
IDCJAC0001,86071,1953,4,36.6,Y
IDCJAC0001,86071,1953,5,67,Y
IDCJAC0001,86071,1953,6,48.9,Y
IDCJAC0001,86071,1953,7,32,Y
IDCJAC0001,86071,1953,8,57.8,Y
IDCJAC0001,86071,1953,9,113.2,Y
IDCJAC0001,86071,1953,10,119.4,Y
IDCJAC0001,86071,1953,11,66.7,Y
IDCJAC0001,86071,1953,12,31.5,Y
IDCJAC0001,86071,1954,1,33.4,Y
IDCJAC0001,86071,1954,2,42,Y
IDCJAC0001,86071,1954,3,11,Y
IDCJAC0001,86071,1954,4,58.5,Y
IDCJAC0001,86071,1954,5,45.9,Y
IDCJAC0001,86071,1954,6,52,Y
IDCJAC0001,86071,1954,7,38.6,Y
IDCJAC0001,86071,1954,8,53.3,Y
IDCJAC0001,86071,1954,9,54.7,Y
IDCJAC0001,86071,1954,10,89,Y
IDCJAC0001,86071,1954,11,206.1,Y
IDCJAC0001,86071,1954,12,168.5,Y
IDCJAC0001,86071,1955,1,20.8,Y
IDCJAC0001,86071,1955,2,102,Y
IDCJAC0001,86071,1955,3,65.2,Y
IDCJAC0001,86071,1955,4,38.1,Y
IDCJAC0001,86071,1955,5,78.4,Y
IDCJAC0001,86071,1955,6,67.9,Y
IDCJAC0001,86071,1955,7,46.5,Y
IDCJAC0001,86071,1955,8,73.8,Y
IDCJAC0001,86071,1955,9,89.2,Y
IDCJAC0001,86071,1955,10,70.4,Y
IDCJAC0001,86071,1955,11,38.2,Y
IDCJAC0001,86071,1955,12,90.1,Y
IDCJAC0001,86071,1956,1,106.4,Y
IDCJAC0001,86071,1956,2,1.5,Y
IDCJAC0001,86071,1956,3,93.4,Y
IDCJAC0001,86071,1956,4,52.4,Y
IDCJAC0001,86071,1956,5,106.3,Y
IDCJAC0001,86071,1956,6,30.5,Y
IDCJAC0001,86071,1956,7,44.1,Y
IDCJAC0001,86071,1956,8,68.1,Y
IDCJAC0001,86071,1956,9,76.4,Y
IDCJAC0001,86071,1956,10,113.2,Y
IDCJAC0001,86071,1956,11,72.4,Y
IDCJAC0001,86071,1956,12,22.3,Y
IDCJAC0001,86071,1957,1,6.8,Y
IDCJAC0001,86071,1957,2,30,Y
IDCJAC0001,86071,1957,3,37.4,Y
IDCJAC0001,86071,1957,4,29.4,Y
IDCJAC0001,86071,1957,5,44.2,Y
IDCJAC0001,86071,1957,6,36.7,Y
IDCJAC0001,86071,1957,7,85.9,Y
IDCJAC0001,86071,1957,8,47.1,Y
IDCJAC0001,86071,1957,9,73.6,Y
IDCJAC0001,86071,1957,10,60,Y
IDCJAC0001,86071,1957,11,51.7,Y
IDCJAC0001,86071,1957,12,27.5,Y
IDCJAC0001,86071,1958,1,13.1,Y
IDCJAC0001,86071,1958,2,103.3,Y
IDCJAC0001,86071,1958,3,21.5,Y
IDCJAC0001,86071,1958,4,27.3,Y
IDCJAC0001,86071,1958,5,89.5,Y
IDCJAC0001,86071,1958,6,15.6,Y
IDCJAC0001,86071,1958,7,52.9,Y
IDCJAC0001,86071,1958,8,81.5,Y
IDCJAC0001,86071,1958,9,76.9,Y
IDCJAC0001,86071,1958,10,102.6,Y
IDCJAC0001,86071,1958,11,70.5,Y
IDCJAC0001,86071,1958,12,31.8,Y
IDCJAC0001,86071,1959,1,13.9,Y
IDCJAC0001,86071,1959,2,31.8,Y
IDCJAC0001,86071,1959,3,104.3,Y
IDCJAC0001,86071,1959,4,15.6,Y
IDCJAC0001,86071,1959,5,37.6,Y
IDCJAC0001,86071,1959,6,61.4,Y
IDCJAC0001,86071,1959,7,65.4,Y
IDCJAC0001,86071,1959,8,47.2,Y
IDCJAC0001,86071,1959,9,104.1,Y
IDCJAC0001,86071,1959,10,82.8,Y
IDCJAC0001,86071,1959,11,23.5,Y
IDCJAC0001,86071,1959,12,69.7,Y
IDCJAC0001,86071,1960,1,45.8,Y
IDCJAC0001,86071,1960,2,61.2,Y
IDCJAC0001,86071,1960,3,10.8,Y
IDCJAC0001,86071,1960,4,195,Y
IDCJAC0001,86071,1960,5,95.2,Y
IDCJAC0001,86071,1960,6,20,Y
IDCJAC0001,86071,1960,7,52,Y
IDCJAC0001,86071,1960,8,70.9,Y
IDCJAC0001,86071,1960,9,92.5,Y
IDCJAC0001,86071,1960,10,39,Y
IDCJAC0001,86071,1960,11,137.9,Y
IDCJAC0001,86071,1960,12,31.6,Y
IDCJAC0001,86071,1961,1,33.6,Y
IDCJAC0001,86071,1961,2,37.6,Y
IDCJAC0001,86071,1961,3,60,Y
IDCJAC0001,86071,1961,4,75.9,Y
IDCJAC0001,86071,1961,5,78.1,Y
IDCJAC0001,86071,1961,6,51.7,Y
IDCJAC0001,86071,1961,7,54.1,Y
IDCJAC0001,86071,1961,8,56,Y
IDCJAC0001,86071,1961,9,25.8,Y
IDCJAC0001,86071,1961,10,35.9,Y
IDCJAC0001,86071,1961,11,26.3,Y
IDCJAC0001,86071,1961,12,27.1,Y
IDCJAC0001,86071,1962,1,60.2,Y
IDCJAC0001,86071,1962,2,30.8,Y
IDCJAC0001,86071,1962,3,9.1,Y
IDCJAC0001,86071,1962,4,27,Y
IDCJAC0001,86071,1962,5,116.5,Y
IDCJAC0001,86071,1962,6,42.1,Y
IDCJAC0001,86071,1962,7,43.4,Y
IDCJAC0001,86071,1962,8,53.3,Y
IDCJAC0001,86071,1962,9,31.1,Y
IDCJAC0001,86071,1962,10,111.2,Y
IDCJAC0001,86071,1962,11,26.7,Y
IDCJAC0001,86071,1962,12,35.5,Y
IDCJAC0001,86071,1963,1,176,Y
IDCJAC0001,86071,1963,2,31.2,Y
IDCJAC0001,86071,1963,3,48.7,Y
IDCJAC0001,86071,1963,4,11,Y
IDCJAC0001,86071,1963,5,78,Y
IDCJAC0001,86071,1963,6,42.8,Y
IDCJAC0001,86071,1963,7,83.8,Y
IDCJAC0001,86071,1963,8,44,Y
IDCJAC0001,86071,1963,9,92,Y
IDCJAC0001,86071,1963,10,88,Y
IDCJAC0001,86071,1963,11,23.4,Y
IDCJAC0001,86071,1963,12,20.1,Y
IDCJAC0001,86071,1964,1,2.1,Y
IDCJAC0001,86071,1964,2,78,Y
IDCJAC0001,86071,1964,3,28.1,Y
IDCJAC0001,86071,1964,4,100.1,Y
IDCJAC0001,86071,1964,5,75.9,Y
IDCJAC0001,86071,1964,6,29.2,Y
IDCJAC0001,86071,1964,7,58.9,Y
IDCJAC0001,86071,1964,8,59.4,Y
IDCJAC0001,86071,1964,9,77.4,Y
IDCJAC0001,86071,1964,10,68.3,Y
IDCJAC0001,86071,1964,11,34.3,Y
IDCJAC0001,86071,1964,12,95.6,Y
IDCJAC0001,86071,1965,1,13.2,Y
IDCJAC0001,86071,1965,2,0.5,Y
IDCJAC0001,86071,1965,3,14,Y
IDCJAC0001,86071,1965,4,113,Y
IDCJAC0001,86071,1965,5,73.3,Y
IDCJAC0001,86071,1965,6,26.8,Y
IDCJAC0001,86071,1965,7,63,Y
IDCJAC0001,86071,1965,8,100.7,Y
IDCJAC0001,86071,1965,9,42.8,Y
IDCJAC0001,86071,1965,10,16.8,Y
IDCJAC0001,86071,1965,11,60.9,Y
IDCJAC0001,86071,1965,12,66.3,Y
IDCJAC0001,86071,1966,1,37.9,Y
IDCJAC0001,86071,1966,2,47.9,Y
IDCJAC0001,86071,1966,3,68.9,Y
IDCJAC0001,86071,1966,4,60.6,Y
IDCJAC0001,86071,1966,5,45.3,Y
IDCJAC0001,86071,1966,6,37.9,Y
IDCJAC0001,86071,1966,7,51.8,Y
IDCJAC0001,86071,1966,8,61,Y
IDCJAC0001,86071,1966,9,63.3,Y
IDCJAC0001,86071,1966,10,65.7,Y
IDCJAC0001,86071,1966,11,40,Y
IDCJAC0001,86071,1966,12,101.9,Y
IDCJAC0001,86071,1967,1,20.7,Y
IDCJAC0001,86071,1967,2,3.6,Y
IDCJAC0001,86071,1967,3,14.3,Y
IDCJAC0001,86071,1967,4,17.8,Y
IDCJAC0001,86071,1967,5,41.9,Y
IDCJAC0001,86071,1967,6,36.2,Y
IDCJAC0001,86071,1967,7,29.4,Y
IDCJAC0001,86071,1967,8,66.4,Y
IDCJAC0001,86071,1967,9,41.3,Y
IDCJAC0001,86071,1967,10,15.1,Y
IDCJAC0001,86071,1967,11,11.2,Y
IDCJAC0001,86071,1967,12,34.4,Y
IDCJAC0001,86071,1968,1,42.9,Y
IDCJAC0001,86071,1968,2,7.7,Y
IDCJAC0001,86071,1968,3,32.8,Y
IDCJAC0001,86071,1968,4,64.7,Y
IDCJAC0001,86071,1968,5,91.5,Y
IDCJAC0001,86071,1968,6,55.4,Y
IDCJAC0001,86071,1968,7,38.1,Y
IDCJAC0001,86071,1968,8,36.6,Y
IDCJAC0001,86071,1968,9,16.7,Y
IDCJAC0001,86071,1968,10,48,Y
IDCJAC0001,86071,1968,11,42.2,Y
IDCJAC0001,86071,1968,12,56.7,Y
IDCJAC0001,86071,1969,1,19.4,Y
IDCJAC0001,86071,1969,2,115.5,Y
IDCJAC0001,86071,1969,3,55.8,Y
IDCJAC0001,86071,1969,4,25.7,Y
IDCJAC0001,86071,1969,5,128.5,Y
IDCJAC0001,86071,1969,6,11.3,Y
IDCJAC0001,86071,1969,7,59,Y
IDCJAC0001,86071,1969,8,31.4,Y
IDCJAC0001,86071,1969,9,64.4,Y
IDCJAC0001,86071,1969,10,38.9,Y
IDCJAC0001,86071,1969,11,38.7,Y
IDCJAC0001,86071,1969,12,37.1,Y
IDCJAC0001,86071,1970,1,99.1,Y
IDCJAC0001,86071,1970,2,15.5,Y
IDCJAC0001,86071,1970,3,137.2,Y
IDCJAC0001,86071,1970,4,80.1,Y
IDCJAC0001,86071,1970,5,69.3,Y
IDCJAC0001,86071,1970,6,51.5,Y
IDCJAC0001,86071,1970,7,25.2,Y
IDCJAC0001,86071,1970,8,68.2,Y
IDCJAC0001,86071,1970,9,32.8,Y
IDCJAC0001,86071,1970,10,39.6,Y
IDCJAC0001,86071,1970,11,66.7,Y
IDCJAC0001,86071,1970,12,119.2,Y
IDCJAC0001,86071,1971,1,90.4,Y
IDCJAC0001,86071,1971,2,100.7,Y
IDCJAC0001,86071,1971,3,26,Y
IDCJAC0001,86071,1971,4,48.6,Y
IDCJAC0001,86071,1971,5,61,Y
IDCJAC0001,86071,1971,6,50.6,Y
IDCJAC0001,86071,1971,7,28.1,Y
IDCJAC0001,86071,1971,8,32,Y
IDCJAC0001,86071,1971,9,49.1,Y
IDCJAC0001,86071,1971,10,87.2,Y
IDCJAC0001,86071,1971,11,139.3,Y
IDCJAC0001,86071,1971,12,67.4,Y
IDCJAC0001,86071,1972,1,28.8,Y
IDCJAC0001,86071,1972,2,238.2,Y
IDCJAC0001,86071,1972,3,17,Y
IDCJAC0001,86071,1972,4,52.4,Y
IDCJAC0001,86071,1972,5,22.7,Y
IDCJAC0001,86071,1972,6,12.7,Y
IDCJAC0001,86071,1972,7,34.3,Y
IDCJAC0001,86071,1972,8,38.1,Y
IDCJAC0001,86071,1972,9,27.9,Y
IDCJAC0001,86071,1972,10,42.6,Y
IDCJAC0001,86071,1972,11,50.4,Y
IDCJAC0001,86071,1972,12,1.7,Y
IDCJAC0001,86071,1973,1,58,Y
IDCJAC0001,86071,1973,2,200.8,Y
IDCJAC0001,86071,1973,3,83,Y
IDCJAC0001,86071,1973,4,29.8,Y
IDCJAC0001,86071,1973,5,62.9,Y
IDCJAC0001,86071,1973,6,51.9,Y
IDCJAC0001,86071,1973,7,47.1,Y
IDCJAC0001,86071,1973,8,58.1,Y
IDCJAC0001,86071,1973,9,51.6,Y
IDCJAC0001,86071,1973,10,80.6,Y
IDCJAC0001,86071,1973,11,48.4,Y
IDCJAC0001,86071,1973,12,46.1,Y
IDCJAC0001,86071,1974,1,64.8,Y
IDCJAC0001,86071,1974,2,27.2,Y
IDCJAC0001,86071,1974,3,35.9,Y
IDCJAC0001,86071,1974,4,114.4,Y
IDCJAC0001,86071,1974,5,135.4,Y
IDCJAC0001,86071,1974,6,13.2,Y
IDCJAC0001,86071,1974,7,86.6,Y
IDCJAC0001,86071,1974,8,71,Y
IDCJAC0001,86071,1974,9,66.8,Y
IDCJAC0001,86071,1974,10,86.4,Y
IDCJAC0001,86071,1974,11,50.2,Y
IDCJAC0001,86071,1974,12,51.6,Y
IDCJAC0001,86071,1975,1,20.8,Y
IDCJAC0001,86071,1975,2,7,Y
IDCJAC0001,86071,1975,3,48.2,Y
IDCJAC0001,86071,1975,4,19.6,Y
IDCJAC0001,86071,1975,5,44.4,Y
IDCJAC0001,86071,1975,6,29.2,Y
IDCJAC0001,86071,1975,7,35.8,Y
IDCJAC0001,86071,1975,8,109.4,Y
IDCJAC0001,86071,1975,9,98.6,Y
IDCJAC0001,86071,1975,10,150.2,Y
IDCJAC0001,86071,1975,11,75.8,Y
IDCJAC0001,86071,1975,12,70.8,Y
IDCJAC0001,86071,1976,1,24.1,Y
IDCJAC0001,86071,1976,2,20,Y
IDCJAC0001,86071,1976,3,33.2,Y
IDCJAC0001,86071,1976,4,14.4,Y
IDCJAC0001,86071,1976,5,21.2,Y
IDCJAC0001,86071,1976,6,29.8,Y
IDCJAC0001,86071,1976,7,17.2,Y
IDCJAC0001,86071,1976,8,56.2,Y
IDCJAC0001,86071,1976,9,78.8,Y
IDCJAC0001,86071,1976,10,72.4,Y
IDCJAC0001,86071,1976,11,95.8,Y
IDCJAC0001,86071,1976,12,40.8,Y
IDCJAC0001,86071,1977,1,75.4,Y
IDCJAC0001,86071,1977,2,30.2,Y
IDCJAC0001,86071,1977,3,27,Y
IDCJAC0001,86071,1977,4,64.4,Y
IDCJAC0001,86071,1977,5,59.6,Y
IDCJAC0001,86071,1977,6,109,Y
IDCJAC0001,86071,1977,7,46.8,Y
IDCJAC0001,86071,1977,8,24,Y
IDCJAC0001,86071,1977,9,84.8,Y
IDCJAC0001,86071,1977,10,22.2,Y
IDCJAC0001,86071,1977,11,36,Y
IDCJAC0001,86071,1977,12,25.6,Y
IDCJAC0001,86071,1978,1,52.4,Y
IDCJAC0001,86071,1978,2,41,Y
IDCJAC0001,86071,1978,3,79.8,Y
IDCJAC0001,86071,1978,4,57.8,Y
IDCJAC0001,86071,1978,5,110.6,Y
IDCJAC0001,86071,1978,6,25.8,Y
IDCJAC0001,86071,1978,7,52.8,Y
IDCJAC0001,86071,1978,8,93.4,Y
IDCJAC0001,86071,1978,9,46.4,Y
IDCJAC0001,86071,1978,10,68.6,Y
IDCJAC0001,86071,1978,11,128,Y
IDCJAC0001,86071,1978,12,110.4,Y
IDCJAC0001,86071,1979,1,36.4,Y
IDCJAC0001,86071,1979,2,43,Y
IDCJAC0001,86071,1979,3,27,Y
IDCJAC0001,86071,1979,4,44.8,Y
IDCJAC0001,86071,1979,5,88.6,Y
IDCJAC0001,86071,1979,6,16.6,Y
IDCJAC0001,86071,1979,7,9.4,Y
IDCJAC0001,86071,1979,8,63.8,Y
IDCJAC0001,86071,1979,9,62.2,Y
IDCJAC0001,86071,1979,10,112,Y
IDCJAC0001,86071,1979,11,27.4,Y
IDCJAC0001,86071,1979,12,12,Y
IDCJAC0001,86071,1980,1,62.8,Y
IDCJAC0001,86071,1980,2,20.2,Y
IDCJAC0001,86071,1980,3,15.8,Y
IDCJAC0001,86071,1980,4,76.2,Y
IDCJAC0001,86071,1980,5,62.8,Y
IDCJAC0001,86071,1980,6,87,Y
IDCJAC0001,86071,1980,7,33.8,Y
IDCJAC0001,86071,1980,8,46.8,Y
IDCJAC0001,86071,1980,9,27.4,Y
IDCJAC0001,86071,1980,10,96,Y
IDCJAC0001,86071,1980,11,44.8,Y
IDCJAC0001,86071,1980,12,70.6,Y
IDCJAC0001,86071,1981,1,40.2,Y
IDCJAC0001,86071,1981,2,32.6,Y
IDCJAC0001,86071,1981,3,44.4,Y
IDCJAC0001,86071,1981,4,20.8,Y
IDCJAC0001,86071,1981,5,107.2,Y
IDCJAC0001,86071,1981,6,56,Y
IDCJAC0001,86071,1981,7,66.2,Y
IDCJAC0001,86071,1981,8,81.4,Y
IDCJAC0001,86071,1981,9,16.6,Y
IDCJAC0001,86071,1981,10,54.6,Y
IDCJAC0001,86071,1981,11,54.4,Y
IDCJAC0001,86071,1981,12,27.8,Y
IDCJAC0001,86071,1982,1,51.2,Y
IDCJAC0001,86071,1982,2,8.8,Y
IDCJAC0001,86071,1982,3,55.2,Y
IDCJAC0001,86071,1982,4,35.6,Y
IDCJAC0001,86071,1982,5,49,Y
IDCJAC0001,86071,1982,6,30.4,Y
IDCJAC0001,86071,1982,7,12.6,Y
IDCJAC0001,86071,1982,8,28.8,Y
IDCJAC0001,86071,1982,9,44.4,Y
IDCJAC0001,86071,1982,10,41.2,Y
IDCJAC0001,86071,1982,11,17.6,Y
IDCJAC0001,86071,1982,12,47.4,Y
IDCJAC0001,86071,1983,1,29.8,Y
IDCJAC0001,86071,1983,2,0.6,Y
IDCJAC0001,86071,1983,3,46,Y
IDCJAC0001,86071,1983,4,40.4,Y
IDCJAC0001,86071,1983,5,55.2,Y
IDCJAC0001,86071,1983,6,32.4,Y
IDCJAC0001,86071,1983,7,63.6,Y
IDCJAC0001,86071,1983,8,58,Y
IDCJAC0001,86071,1983,9,81.8,Y
IDCJAC0001,86071,1983,10,114.2,Y
IDCJAC0001,86071,1983,11,70.4,Y
IDCJAC0001,86071,1983,12,19.6,Y
IDCJAC0001,86071,1984,1,70,Y
IDCJAC0001,86071,1984,2,18.8,Y
IDCJAC0001,86071,1984,3,38.4,Y
IDCJAC0001,86071,1984,4,52.4,Y
IDCJAC0001,86071,1984,5,10.2,Y
IDCJAC0001,86071,1984,6,23.8,Y
IDCJAC0001,86071,1984,7,41.4,Y
IDCJAC0001,86071,1984,8,52.2,Y
IDCJAC0001,86071,1984,9,115.2,Y
IDCJAC0001,86071,1984,10,41.4,Y
IDCJAC0001,86071,1984,11,55,Y
IDCJAC0001,86071,1984,12,46,Y
IDCJAC0001,86071,1985,1,16.6,Y
IDCJAC0001,86071,1985,2,6.2,Y
IDCJAC0001,86071,1985,3,49.4,Y
IDCJAC0001,86071,1985,4,62.2,Y
IDCJAC0001,86071,1985,5,53.8,Y
IDCJAC0001,86071,1985,6,62.8,Y
IDCJAC0001,86071,1985,7,37.8,Y
IDCJAC0001,86071,1985,8,80.8,Y
IDCJAC0001,86071,1985,9,42,Y
IDCJAC0001,86071,1985,10,52.8,Y
IDCJAC0001,86071,1985,11,77,Y
IDCJAC0001,86071,1985,12,136.8,Y
IDCJAC0001,86071,1986,1,22.4,Y
IDCJAC0001,86071,1986,2,16,Y
IDCJAC0001,86071,1986,3,17,Y
IDCJAC0001,86071,1986,4,55.2,Y
IDCJAC0001,86071,1986,5,73.8,Y
IDCJAC0001,86071,1986,6,28.2,Y
IDCJAC0001,86071,1986,7,76.8,Y
IDCJAC0001,86071,1986,8,48.4,Y
IDCJAC0001,86071,1986,9,27.4,Y
IDCJAC0001,86071,1986,10,53.8,Y
IDCJAC0001,86071,1986,11,38.4,Y
IDCJAC0001,86071,1986,12,70.2,Y
IDCJAC0001,86071,1987,1,57.2,Y
IDCJAC0001,86071,1987,2,57.2,Y
IDCJAC0001,86071,1987,3,50.2,Y
IDCJAC0001,86071,1987,4,18.6,Y
IDCJAC0001,86071,1987,5,85.2,Y
IDCJAC0001,86071,1987,6,51.2,Y
IDCJAC0001,86071,1987,7,68.8,Y
IDCJAC0001,86071,1987,8,23.2,Y
IDCJAC0001,86071,1987,9,38,Y
IDCJAC0001,86071,1987,10,38.8,Y
IDCJAC0001,86071,1987,11,82,Y
IDCJAC0001,86071,1987,12,84.6,Y
IDCJAC0001,86071,1988,1,55.2,Y
IDCJAC0001,86071,1988,2,19.2,Y
IDCJAC0001,86071,1988,3,29.4,Y
IDCJAC0001,86071,1988,4,10.2,Y
IDCJAC0001,86071,1988,5,58,Y
IDCJAC0001,86071,1988,6,50.6,Y
IDCJAC0001,86071,1988,7,56.6,Y
IDCJAC0001,86071,1988,8,53,Y
IDCJAC0001,86071,1988,9,49.6,Y
IDCJAC0001,86071,1988,10,27.4,Y
IDCJAC0001,86071,1988,11,165.8,Y
IDCJAC0001,86071,1988,12,103.6,Y
IDCJAC0001,86071,1989,1,47.6,Y
IDCJAC0001,86071,1989,2,44.2,Y
IDCJAC0001,86071,1989,3,81.8,Y
IDCJAC0001,86071,1989,4,92.8,Y
IDCJAC0001,86071,1989,5,56,Y
IDCJAC0001,86071,1989,6,90.4,Y
IDCJAC0001,86071,1989,7,51.2,Y
IDCJAC0001,86071,1989,8,77.8,Y
IDCJAC0001,86071,1989,9,40.6,Y
IDCJAC0001,86071,1989,10,90.4,Y
IDCJAC0001,86071,1989,11,31.2,Y
IDCJAC0001,86071,1989,12,88.8,Y
IDCJAC0001,86071,1990,1,3.8,Y
IDCJAC0001,86071,1990,2,74.4,Y
IDCJAC0001,86071,1990,3,32,Y
IDCJAC0001,86071,1990,4,94.6,Y
IDCJAC0001,86071,1990,5,17.2,Y
IDCJAC0001,86071,1990,6,37.2,Y
IDCJAC0001,86071,1990,7,91,Y
IDCJAC0001,86071,1990,8,49.8,Y
IDCJAC0001,86071,1990,9,54.4,Y
IDCJAC0001,86071,1990,10,96.6,Y
IDCJAC0001,86071,1990,11,47.6,Y
IDCJAC0001,86071,1990,12,26.6,Y
IDCJAC0001,86071,1991,1,126,Y
IDCJAC0001,86071,1991,2,0.6,Y
IDCJAC0001,86071,1991,3,55.6,Y
IDCJAC0001,86071,1991,4,43.8,Y
IDCJAC0001,86071,1991,5,19,Y
IDCJAC0001,86071,1991,6,116.8,Y
IDCJAC0001,86071,1991,7,50.6,Y
IDCJAC0001,86071,1991,8,63.2,Y
IDCJAC0001,86071,1991,9,74.2,Y
IDCJAC0001,86071,1991,10,34.2,Y
IDCJAC0001,86071,1991,11,25.4,Y
IDCJAC0001,86071,1991,12,111.2,Y
IDCJAC0001,86071,1992,1,45.4,Y
IDCJAC0001,86071,1992,2,32,Y
IDCJAC0001,86071,1992,3,28.2,Y
IDCJAC0001,86071,1992,4,43.4,Y
IDCJAC0001,86071,1992,5,64.4,Y
IDCJAC0001,86071,1992,6,45,Y
IDCJAC0001,86071,1992,7,26.8,Y
IDCJAC0001,86071,1992,8,65,Y
IDCJAC0001,86071,1992,9,125.2,Y
IDCJAC0001,86071,1992,10,106,Y
IDCJAC0001,86071,1992,11,139.8,Y
IDCJAC0001,86071,1992,12,108.6,Y
IDCJAC0001,86071,1993,1,92.8,Y
IDCJAC0001,86071,1993,2,58.8,Y
IDCJAC0001,86071,1993,3,37.6,Y
IDCJAC0001,86071,1993,4,20.2,Y
IDCJAC0001,86071,1993,5,37.4,Y
IDCJAC0001,86071,1993,6,36.6,Y
IDCJAC0001,86071,1993,7,51.4,Y
IDCJAC0001,86071,1993,8,53.2,Y
IDCJAC0001,86071,1993,9,126,Y
IDCJAC0001,86071,1993,10,61.2,Y
IDCJAC0001,86071,1993,11,71.4,Y
IDCJAC0001,86071,1993,12,197.4,Y
IDCJAC0001,86071,1994,1,30,Y
IDCJAC0001,86071,1994,2,106.8,Y
IDCJAC0001,86071,1994,3,26.2,Y
IDCJAC0001,86071,1994,4,66,Y
IDCJAC0001,86071,1994,5,31.8,Y
IDCJAC0001,86071,1994,6,40.8,Y
IDCJAC0001,86071,1994,7,12,Y
IDCJAC0001,86071,1994,8,24.6,Y
IDCJAC0001,86071,1994,9,32.2,Y
IDCJAC0001,86071,1994,10,36,Y
IDCJAC0001,86071,1994,11,51,Y
IDCJAC0001,86071,1994,12,14.4,Y
IDCJAC0001,86071,1995,1,101.4,Y
IDCJAC0001,86071,1995,2,22,Y
IDCJAC0001,86071,1995,3,71.6,Y
IDCJAC0001,86071,1995,4,102,Y
IDCJAC0001,86071,1995,5,79.4,Y
IDCJAC0001,86071,1995,6,76.2,Y
IDCJAC0001,86071,1995,7,58.6,Y
IDCJAC0001,86071,1995,8,46.4,Y
IDCJAC0001,86071,1995,9,46.4,Y
IDCJAC0001,86071,1995,10,91.2,Y
IDCJAC0001,86071,1995,11,76.4,Y
IDCJAC0001,86071,1995,12,31.4,Y
IDCJAC0001,86071,1996,1,116.2,Y
IDCJAC0001,86071,1996,2,87,Y
IDCJAC0001,86071,1996,3,42.8,Y
IDCJAC0001,86071,1996,4,130.4,Y
IDCJAC0001,86071,1996,5,32.2,Y
IDCJAC0001,86071,1996,6,71.4,Y
IDCJAC0001,86071,1996,7,72.8,Y
IDCJAC0001,86071,1996,8,52.8,Y
IDCJAC0001,86071,1996,9,62.4,Y
IDCJAC0001,86071,1996,10,48.4,Y
IDCJAC0001,86071,1996,11,37,Y
IDCJAC0001,86071,1996,12,23.6,Y
IDCJAC0001,86071,1997,1,29.2,Y
IDCJAC0001,86071,1997,2,4.6,Y
IDCJAC0001,86071,1997,3,20,Y
IDCJAC0001,86071,1997,4,13.8,Y
IDCJAC0001,86071,1997,5,59.6,Y
IDCJAC0001,86071,1997,6,35,Y
IDCJAC0001,86071,1997,7,18.2,Y
IDCJAC0001,86071,1997,8,27.8,Y
IDCJAC0001,86071,1997,9,56.8,Y
IDCJAC0001,86071,1997,10,30.8,Y
IDCJAC0001,86071,1997,11,56.8,Y
IDCJAC0001,86071,1997,12,7.2,Y
IDCJAC0001,86071,1998,1,59.4,Y
IDCJAC0001,86071,1998,2,71.6,Y
IDCJAC0001,86071,1998,3,7.4,Y
IDCJAC0001,86071,1998,4,50.2,Y
IDCJAC0001,86071,1998,5,50,Y
IDCJAC0001,86071,1998,6,50.6,Y
IDCJAC0001,86071,1998,7,39.6,Y
IDCJAC0001,86071,1998,8,22.8,Y
IDCJAC0001,86071,1998,9,35.4,Y
IDCJAC0001,86071,1998,10,78.6,Y
IDCJAC0001,86071,1998,11,57,Y
IDCJAC0001,86071,1998,12,62.4,Y
IDCJAC0001,86071,1999,1,25.4,Y
IDCJAC0001,86071,1999,2,47.6,Y
IDCJAC0001,86071,1999,3,48,Y
IDCJAC0001,86071,1999,4,40.2,Y
IDCJAC0001,86071,1999,5,63.4,Y
IDCJAC0001,86071,1999,6,54.2,Y
IDCJAC0001,86071,1999,7,17.8,Y
IDCJAC0001,86071,1999,8,86.6,Y
IDCJAC0001,86071,1999,9,30.8,Y
IDCJAC0001,86071,1999,10,62,Y
IDCJAC0001,86071,1999,11,40.2,Y
IDCJAC0001,86071,1999,12,94.2,Y
IDCJAC0001,86071,2000,1,38,Y
IDCJAC0001,86071,2000,2,33.4,Y
IDCJAC0001,86071,2000,3,25.4,Y
IDCJAC0001,86071,2000,4,47,Y
IDCJAC0001,86071,2000,5,91,Y
IDCJAC0001,86071,2000,6,42,Y
IDCJAC0001,86071,2000,7,46.8,Y
IDCJAC0001,86071,2000,8,49.2,Y
IDCJAC0001,86071,2000,9,81.6,Y
IDCJAC0001,86071,2000,10,105.8,Y
IDCJAC0001,86071,2000,11,34.8,Y
IDCJAC0001,86071,2000,12,34.6,Y
IDCJAC0001,86071,2001,1,11.8,Y
IDCJAC0001,86071,2001,2,11.6,Y
IDCJAC0001,86071,2001,3,86.6,Y
IDCJAC0001,86071,2001,4,125.6,Y
IDCJAC0001,86071,2001,5,14.6,Y
IDCJAC0001,86071,2001,6,59.8,Y
IDCJAC0001,86071,2001,7,12.4,Y
IDCJAC0001,86071,2001,8,49,Y
IDCJAC0001,86071,2001,9,39.4,Y
IDCJAC0001,86071,2001,10,70.2,Y
